"subj","timepoint","block","setsize","cor","mval"
9,392,1,6,1,2.03431428571429
9,392,2,2,0,1.19115
9,392,2,2,1,-1.91018666666667
9,392,2,4,0,-0.768078625
9,392,2,4,1,0.542120833333333
9,392,2,6,0,-2.27557
9,392,2,6,1,1.048125
9,392,3,2,0,-3.0763
9,392,3,2,1,-3.8694656
9,392,3,4,0,1.968835
9,392,3,4,1,-1.53300681818182
9,392,3,6,0,-5.67635
9,392,3,6,1,-0.443596315789474
9,392,4,2,0,0.68248
9,392,4,2,1,-1.24005
9,392,4,4,0,-0.117791666666667
9,392,4,4,1,-0.07956875
9,392,4,6,0,1.00307777777778
9,392,4,6,1,-0.461495428571429
9,392,5,2,0,-0.656175
9,392,5,2,1,2.69955703703704
9,392,5,4,0,-1.08006666666667
9,392,5,4,1,1.52044567307692
9,392,5,6,0,-1.0562
9,392,5,6,1,2.22404189285714
9,396,1,2,0,0.00719999999999992
9,396,1,2,1,6.41468666666667
9,396,1,4,0,4.32513076923077
9,396,1,4,1,3.72882
9,396,1,6,0,1.39507
9,396,1,6,1,-0.0278142857142858
9,396,2,2,0,0.70645
9,396,2,2,1,-1.71030666666667
9,396,2,4,0,-1.32527125
9,396,2,4,1,-0.372426666666667
9,396,2,6,0,-2.06415
9,396,2,6,1,0.8745375
9,396,3,2,0,-7.1409
9,396,3,2,1,-3.3554944
9,396,3,4,0,2.43225666666667
9,396,3,4,1,-0.615228454545455
9,396,3,6,0,-3.09493333333333
9,396,3,6,1,0.893895947368421
9,396,4,2,0,0.9351
9,396,4,2,1,-1.36787433333333
9,396,4,4,0,1.33521166666667
9,396,4,4,1,-0.8781001875
9,396,4,6,0,-0.562146666666667
9,396,4,6,1,-0.272528571428571
9,396,5,2,0,0.7864
9,396,5,2,1,2.47800444444444
9,396,5,4,0,0.1462
9,396,5,4,1,1.38413076923077
9,396,5,6,0,-1.550507
9,396,5,6,1,1.99685214285714
9,400,1,2,0,0.454153684210526
9,400,1,2,1,1.41968333333333
9,400,1,4,0,3.47578076923077
9,400,1,4,1,4.19274
9,400,1,6,0,1.517805
9,400,1,6,1,-1.36071428571429
9,400,2,2,0,1.70726666666667
9,400,2,2,1,-0.852206666666667
9,400,2,4,0,-1.70785
9,400,2,4,1,-0.9415
9,400,2,6,0,-0.810397
9,400,2,6,1,0.67861
9,400,3,2,0,-8.5867
9,400,3,2,1,-3.0157852
9,400,3,4,0,2.08138333333333
9,400,3,4,1,0.127591363636364
9,400,3,6,0,-1.67523333333333
9,400,3,6,1,1.53372494736842
9,400,4,2,0,1.64686
9,400,4,2,1,-1.45423111111111
9,400,4,4,0,0.9979
9,400,4,4,1,-1.006039375
9,400,4,6,0,-0.810294444444445
9,400,4,6,1,0.389468571428572
9,400,5,2,0,3.4667825
9,400,5,2,1,1.81203092592593
9,400,5,4,0,1.2177
9,400,5,4,1,1.69144942307692
9,400,5,6,0,-3.300393
9,400,5,6,1,1.63336785714286
9,404,1,2,0,0.899086842105263
9,404,1,2,1,-1.29106666666667
9,404,1,4,0,2.29006769230769
9,404,1,4,1,3.27746
9,404,1,6,0,1.58169
9,404,1,6,1,-0.454842857142857
9,404,2,2,0,2.72653666666667
9,404,2,2,1,-0.849821958333333
9,404,2,4,0,-1.527925
9,404,2,4,1,-1.614265
9,404,2,6,0,-0.66796
9,404,2,6,1,1.127254875
9,404,3,2,0,-8.1511
9,404,3,2,1,-3.2643044
9,404,3,4,0,1.58205
9,404,3,4,1,-0.144119545454546
9,404,3,6,0,-2.19958333333333
9,404,3,6,1,0.506493684210526
9,404,4,2,0,2.66608
9,404,4,2,1,-1.40961611111111
9,404,4,4,0,-0.393404166666667
9,404,4,4,1,-1.2613975
9,404,4,6,0,0.106822222222222
9,404,4,6,1,0.659875714285714
9,404,5,2,0,3.87455
9,404,5,2,1,1.33265888888889
9,404,5,4,0,1.79295555555556
9,404,5,4,1,1.79627423076923
9,404,5,6,0,-3.2038
9,404,5,6,1,2.09488607142857
9,408,1,2,0,-0.388925789473684
9,408,1,2,1,1.78393
9,408,1,4,0,2.45331538461538
9,408,1,4,1,2.2525
9,408,1,6,0,2.1255
9,408,1,6,1,0.602177142857143
9,408,2,2,0,3.05221666666667
9,408,2,2,1,-1.8900575
9,408,2,4,0,-1.29067
9,408,2,4,1,-1.87825
9,408,2,6,0,-1.75596
9,408,2,6,1,1.49940375
9,408,3,2,0,-10.1878
9,408,3,2,1,-2.8597916
9,408,3,4,0,1.49114883333333
9,408,3,4,1,-0.0328613636363636
9,408,3,6,0,-1.85658333333333
9,408,3,6,1,-0.0850163157894736
9,408,4,2,0,1.9285
9,408,4,2,1,-1.07593
9,408,4,4,0,0.400309166666667
9,408,4,4,1,-1.253221875
9,408,4,6,0,0.392288888888889
9,408,4,6,1,0.430052142857143
9,408,5,2,0,1.6627675
9,408,5,2,1,1.32521407407407
9,408,5,4,0,2.23727777777778
9,408,5,4,1,1.44732769230769
9,408,5,6,0,-1.297672
9,408,5,6,1,2.64951107142857
9,412,1,2,0,-1.21264368421053
9,412,1,2,1,4.3916
9,412,1,4,0,4.07693769230769
9,412,1,4,1,1.6276
9,412,1,6,0,2.80988
9,412,1,6,1,0.346757142857143
9,412,2,2,0,2.76501666666667
9,412,2,2,1,-2.24673583333333
9,412,2,4,0,-1.1881875
9,412,2,4,1,-0.506140833333333
9,412,2,6,0,-1.730162
9,412,2,6,1,1.8132
9,412,3,2,0,-8.7511
9,412,3,2,1,-1.8586984
9,412,3,4,0,1.66066666666667
9,412,3,4,1,0.252797272727273
9,412,3,6,0,-1.26165
9,412,3,6,1,0.214664
9,412,4,2,0,0.8101
9,412,4,2,1,-0.539272222222222
9,412,4,4,0,1.99299
9,412,4,4,1,-0.78279125
9,412,4,6,0,0.714591111111111
9,412,4,6,1,-0.0359342857142858
9,412,5,2,0,0.951575
9,412,5,2,1,1.24399148148148
9,412,5,4,0,1.54503333333333
9,412,5,4,1,1.23804346153846
9,412,5,6,0,-1.203082
9,412,5,6,1,2.97728339285714
9,416,1,2,0,-0.182272105263158
9,416,1,2,1,4.35081
9,416,1,4,0,4.89552384615385
9,416,1,4,1,1.496518
9,416,1,6,0,3.39103
9,416,1,6,1,-0.460764285714286
9,416,2,2,0,1.9354
9,416,2,2,1,-1.61762083333333
9,416,2,4,0,-1.4891525
9,416,2,4,1,0.376475833333333
9,416,2,6,0,-0.770496
9,416,2,6,1,2.107795
9,416,3,2,0,-3.2151
9,416,3,2,1,-1.6356248
9,416,3,4,0,2.85146333333333
9,416,3,4,1,-0.332613636363637
9,416,3,6,0,-1.1168
9,416,3,6,1,0.463865263157895
9,416,4,2,0,1.58816
9,416,4,2,1,-0.275766111111111
9,416,4,4,0,1.54835833333333
9,416,4,4,1,-0.570791375
9,416,4,6,0,1.32291
9,416,4,6,1,0.0835635714285714
9,416,5,2,0,2.292975
9,416,5,2,1,1.24343740740741
9,416,5,4,0,0.600555555555556
9,416,5,4,1,1.39367769230769
9,416,5,6,0,-2.790398
9,416,5,6,1,3.31354307142857
9,420,1,2,0,0.122324894736842
9,420,1,2,1,4.37047333333333
9,420,1,4,0,3.73367615384615
9,420,1,4,1,1.61262
9,420,1,6,0,3.74827
9,420,1,6,1,-0.968628571428572
9,420,2,2,0,1.54696666666667
9,420,2,2,1,-0.855485
9,420,2,4,0,-1.8054375
9,420,2,4,1,-1.28144166666667
9,420,2,6,0,-0.88679
9,420,2,6,1,1.44564625
9,420,3,2,0,-2.5268
9,420,3,2,1,-2.187017996
9,420,3,4,0,4.45837666666667
9,420,3,4,1,-0.481116818181818
9,420,3,6,0,-0.59265
9,420,3,6,1,1.11561473684211
9,420,4,2,0,2.20752
9,420,4,2,1,0.177362777777778
9,420,4,4,0,0.746325
9,420,4,4,1,-0.760966875
9,420,4,6,0,1.34189555555556
9,420,4,6,1,1.19554785714286
9,420,5,2,0,2.43067
9,420,5,2,1,1.45677481481481
9,420,5,4,0,1.43140888888889
9,420,5,4,1,1.40139965384615
9,420,5,6,0,-2.890984
9,420,5,6,1,2.93089535714286
9,424,1,2,0,-0.895425263157895
9,424,1,2,1,3.13563333333333
9,424,1,4,0,2.65742461538462
9,424,1,4,1,1.43082
9,424,1,6,0,3.2318
9,424,1,6,1,-0.840914285714286
9,424,2,2,0,1.93115833333333
9,424,2,2,1,-0.227627083333333
9,424,2,4,0,-1.391295
9,424,2,4,1,-2.78941666666667
9,424,2,6,0,-1.4321868
9,424,2,6,1,1.0834975
9,424,3,2,0,-5.6669
9,424,3,2,1,-2.3316144
9,424,3,4,0,4.37661666666667
9,424,3,4,1,0.373785
9,424,3,6,0,-0.985223333333333
9,424,3,6,1,1.51626631578947
9,424,4,2,0,1.11806
9,424,4,2,1,1.01969166666667
9,424,4,4,0,1.38478416666667
9,424,4,4,1,-1.077505
9,424,4,6,0,1.62662222222222
9,424,4,6,1,2.05358571428571
9,424,5,2,0,0.931475
9,424,5,2,1,1.59494703703704
9,424,5,4,0,2.24560888888889
9,424,5,4,1,1.37310346153846
9,424,5,6,0,-1.90188
9,424,5,6,1,2.23079410714286
9,428,1,2,0,-1.29719947368421
9,428,1,2,1,1.23371666666667
9,428,1,4,0,3.25927076923077
9,428,1,4,1,1.04312
9,428,1,6,0,2.42178
9,428,1,6,1,-0.125138571428571
9,428,2,2,0,1.75681833333333
9,428,2,2,1,-0.0949594458333334
9,428,2,4,0,-1.069245
9,428,2,4,1,-2.14414416666667
9,428,2,6,0,-0.8971151
9,428,2,6,1,2.666675
9,428,3,2,0,-5.6691
9,428,3,2,1,-1.9399668
9,428,3,4,0,3.19821666666667
9,428,3,4,1,0.434416363636364
9,428,3,6,0,-2.56112
9,428,3,6,1,0.558857894736842
9,428,4,2,0,0.78804
9,428,4,2,1,1.178075
9,428,4,4,0,2.01821
9,428,4,4,1,-1.481164375
9,428,4,6,0,2.57011111111111
9,428,4,6,1,1.74318785714286
9,428,5,2,0,0.0430099999999998
9,428,5,2,1,1.44669185185185
9,428,5,4,0,1.10842222222222
9,428,5,4,1,1.81859076923077
9,428,5,6,0,-2.236317
9,428,5,6,1,3.05294571428571
9,432,1,2,0,-1.39098263157895
9,432,1,2,1,4.77085
9,432,1,4,0,4.25965384615385
9,432,1,4,1,0.10871
9,432,1,6,0,2.59598
9,432,1,6,1,0.345871428571429
9,432,2,2,0,1.2123
9,432,2,2,1,-0.743550833333333
9,432,2,4,0,-1.9503
9,432,2,4,1,-1.50703583333333
9,432,2,6,0,-0.130947
9,432,2,6,1,3.732725
9,432,3,2,0,-5.467
9,432,3,2,1,-1.7450408
9,432,3,4,0,3.58928333333333
9,432,3,4,1,-0.178399318181818
9,432,3,6,0,-2.47867333333333
9,432,3,6,1,-0.214489473684211
9,432,4,2,0,1.7752
9,432,4,2,1,0.741897777777778
9,432,4,4,0,1.98665
9,432,4,4,1,-1.368321875
9,432,4,6,0,2.54562333333333
9,432,4,6,1,1.4021455
9,432,5,2,0,-0.4316
9,432,5,2,1,1.26883925925926
9,432,5,4,0,-0.00613555555555567
9,432,5,4,1,2.03035692307692
9,432,5,6,0,-2.893097
9,432,5,6,1,4.37310964285714
9,436,1,2,0,-1.74770578947368
9,436,1,2,1,11.0009333333333
9,436,1,4,0,4.44449615384615
9,436,1,4,1,-2.00128
9,436,1,6,0,3.14004
9,436,1,6,1,-0.014406857142857
9,436,2,2,0,1.8674
9,436,2,2,1,-1.27783875
9,436,2,4,0,-3.4253425
9,436,2,4,1,-1.87226833333333
9,436,2,6,0,-0.154709
9,436,2,6,1,2.182162
9,436,3,2,0,-6.2145
9,436,3,2,1,-1.81105012
9,436,3,4,0,4.47563333333333
9,436,3,4,1,0.138174090909091
9,436,3,6,0,-1.12911666666667
9,436,3,6,1,0.595971578947368
9,436,4,2,0,2.44536
9,436,4,2,1,1.06813783333333
9,436,4,4,0,1.804075
9,436,4,4,1,-0.62538125
9,436,4,6,0,2.39373
9,436,4,6,1,1.77390785714286
9,436,5,2,0,-0.843091
9,436,5,2,1,1.47211296296296
9,436,5,4,0,0.162714444444445
9,436,5,4,1,1.66779884615385
9,436,5,6,0,-2.020171
9,436,5,6,1,3.93038321428571
9,440,1,2,0,-1.58375614736842
9,440,1,2,1,10.0587696666667
9,440,1,4,0,4.02279576923077
9,440,1,4,1,-3.5519
9,440,1,6,0,2.9043
9,440,1,6,1,-0.576078571428571
9,440,2,2,0,2.49306166666667
9,440,2,2,1,-1.011836375
9,440,2,4,0,-3.68200625
9,440,2,4,1,-1.88380916666667
9,440,2,6,0,-0.5737
9,440,2,6,1,0.765
9,440,3,2,0,-3.3964
9,440,3,2,1,-1.7091808
9,440,3,4,0,3.45078333333333
9,440,3,4,1,0.626626363636364
9,440,3,6,0,-1.07468166666667
9,440,3,6,1,1.39233684210526
9,440,4,2,0,3.23444
9,440,4,2,1,1.67265777777778
9,440,4,4,0,1.30130833333333
9,440,4,4,1,-0.345721
9,440,4,6,0,3.29781111111111
9,440,4,6,1,1.86030785714286
9,440,5,2,0,-0.582955
9,440,5,2,1,2.18424207407407
9,440,5,4,0,-0.0510255555555557
9,440,5,4,1,1.61633038461538
9,440,5,6,0,-0.838029
9,440,5,6,1,2.77519279642857
9,444,1,2,0,-1.54039057894737
9,444,1,2,1,4.46323333333333
9,444,1,4,0,3.34134076923077
9,444,1,4,1,-3.14586
9,444,1,6,0,1.938843
9,444,1,6,1,-0.360592857142857
9,444,2,2,0,1.32541
9,444,2,2,1,-0.706412208333333
9,444,2,4,0,-2.1242125
9,444,2,4,1,-1.67451666666667
9,444,2,6,0,-1.116413
9,444,2,6,1,1.120625
9,444,3,2,0,-1.2744
9,444,3,2,1,-1.1311032
9,444,3,4,0,1.88243333333333
9,444,3,4,1,0.389243181818182
9,444,3,6,0,-1.40031666666667
9,444,3,6,1,1.14203789473684
9,444,4,2,0,4.17392
9,444,4,2,1,1.53662290555556
9,444,4,4,0,1.136765
9,444,4,4,1,-0.9468823125
9,444,4,6,0,3.40407777777778
9,444,4,6,1,1.37321785714286
9,444,5,2,0,-0.2380775
9,444,5,2,1,2.49489333333333
9,444,5,4,0,-0.817528888888889
9,444,5,4,1,1.86512480769231
9,444,5,6,0,-1.18807
9,444,5,6,1,2.50252678571429
9,448,1,2,0,-2.00887005263158
9,448,1,2,1,3.57113333333333
9,448,1,4,0,2.86727846153846
9,448,1,4,1,-3.239228
9,448,1,6,0,0.40864
9,448,1,6,1,0.652843857142857
9,448,2,2,0,0.460311666666667
9,448,2,2,1,-1.13279625
9,448,2,4,0,-0.484925
9,448,2,4,1,-1.5318275
9,448,2,6,0,-1.806142
9,448,2,6,1,1.221625
9,448,3,2,0,-4.8173
9,448,3,2,1,-0.3177252
9,448,3,4,0,1.84948333333333
9,448,3,4,1,0.282705863636364
9,448,3,6,0,-1.3463
9,448,3,6,1,0.324413421052632
9,448,4,2,0,3.59234
9,448,4,2,1,1.24560444444444
9,448,4,4,0,1.6585525
9,448,4,4,1,-1.4846776875
9,448,4,6,0,2.55413333333333
9,448,4,6,1,1.39270571428571
9,448,5,2,0,-1.00245
9,448,5,2,1,1.83461666666667
9,448,5,4,0,-1.14431111111111
9,448,5,4,1,1.42586819230769
9,448,5,6,0,-2.71433
9,448,5,6,1,2.351325
9,452,1,2,0,-1.69687157894737
9,452,1,2,1,5.68223333333333
9,452,1,4,0,2.91928307692308
9,452,1,4,1,-4.79852
9,452,1,6,0,-0.62103
9,452,1,6,1,1.41433285714286
9,452,2,2,0,1.74823333333333
9,452,2,2,1,-1.81705916666667
9,452,2,4,0,-0.692525
9,452,2,4,1,-0.7597
9,452,2,6,0,-2.094793
9,452,2,6,1,0.64779625
9,452,3,2,0,-6.0896
9,452,3,2,1,-0.3288776
9,452,3,4,0,2.30378166666667
9,452,3,4,1,0.280553636363636
9,452,3,6,0,-2.43073333333333
9,452,3,6,1,-0.672377894736842
9,452,4,2,0,2.35894
9,452,4,2,1,1.12377105555556
9,452,4,4,0,1.60610183333333
9,452,4,4,1,-1.543868125
9,452,4,6,0,2.75951111111111
9,452,4,6,1,1.868458
9,452,5,2,0,-2.5773925
9,452,5,2,1,1.3184662962963
9,452,5,4,0,-1.74339777777778
9,452,5,4,1,0.874630384615385
9,452,5,6,0,-3.89267
9,452,5,6,1,2.05604821428571
9,456,1,2,0,-1.16921736842105
9,456,1,2,1,5.41176666666667
9,456,1,4,0,2.86166230769231
9,456,1,4,1,-4.671616
9,456,1,6,0,0.448751
9,456,1,6,1,1.14499
9,456,2,2,0,2.63519833333333
9,456,2,2,1,-2.06375041666667
9,456,2,4,0,-1.4238825
9,456,2,4,1,-0.256454416666667
9,456,2,6,0,-1.4504172
9,456,2,6,1,0.5279
9,456,3,2,0,-2.909
9,456,3,2,1,-1.418712
9,456,3,4,0,1.83593333333333
9,456,3,4,1,-0.288864545454545
9,456,3,6,0,-4.01546666666667
9,456,3,6,1,-1.15289578947368
9,456,4,2,0,2.27032
9,456,4,2,1,0.664489444444444
9,456,4,4,0,0.748780808333333
9,456,4,4,1,-1.533965
9,456,4,6,0,3.06094333333333
9,456,4,6,1,1.83245214285714
9,456,5,2,0,-4.10944
9,456,5,2,1,1.73797674074074
9,456,5,4,0,-2.23309888888889
9,456,5,4,1,0.988940769230769
9,456,5,6,0,-4.4337
9,456,5,6,1,2.14470964285714
9,460,1,2,0,-1.60159947368421
9,460,1,2,1,3.46763333333333
9,460,1,4,0,2.25687230769231
9,460,1,4,1,-2.72028
9,460,1,6,0,2.204825
9,460,1,6,1,0.670101428571429
9,460,2,2,0,1.58801166666667
9,460,2,2,1,-2.19879875
9,460,2,4,0,-0.8372775
9,460,2,4,1,-1.42714166666667
9,460,2,6,0,-0.495981
9,460,2,6,1,0.33168375
9,460,3,2,0,-3.782
9,460,3,2,1,-1.9252956
9,460,3,4,0,0.877106666666667
9,460,3,4,1,-1.06168045454545
9,460,3,6,0,-4.69918333333333
9,460,3,6,1,-0.83479947368421
9,460,4,2,0,2.752656
9,460,4,2,1,0.431357777777778
9,460,4,4,0,0.0987191666666667
9,460,4,4,1,-1.742390625
9,460,4,6,0,2.28472222222222
9,460,4,6,1,1.48172828571429
9,460,5,2,0,-4.59815
9,460,5,2,1,2.12570185185185
9,460,5,4,0,-1.23356666666667
9,460,5,4,1,1.26524807692308
9,460,5,6,0,-4.7045
9,460,5,6,1,1.9402225
9,464,1,2,0,-1.77613
9,464,1,2,1,0.672523333333334
9,464,1,4,0,1.48857153846154
9,464,1,4,1,-2.2465456
9,464,1,6,0,1.79516
9,464,1,6,1,1.02199142857143
9,464,2,2,0,1.229
9,464,2,2,1,-2.76370930833333
9,464,2,4,0,0.0280575000000001
9,464,2,4,1,-3.03446666666667
9,464,2,6,0,-0.634015
9,464,2,6,1,-0.20615125
9,464,3,2,0,-7.1669
9,464,3,2,1,-1.2529736
9,464,3,4,0,0.281863333333333
9,464,3,4,1,-1.90073727272727
9,464,3,6,0,-5.01910666666667
9,464,3,6,1,-0.907256684210526
9,464,4,2,0,3.47934
9,464,4,2,1,0.268876111111111
9,464,4,4,0,-0.6831775
9,464,4,4,1,-2.16561875
9,464,4,6,0,2.04796555555556
9,464,4,6,1,1.68762928571429
9,464,5,2,0,-3.943825
9,464,5,2,1,1.94398703703704
9,464,5,4,0,0.0715366666666667
9,464,5,4,1,1.27763307692308
9,464,5,6,0,-4.71185
9,464,5,6,1,1.35640321428571
9,468,1,2,0,-1.61349985789474
9,468,1,2,1,-0.3556
9,468,1,4,0,0.8058
9,468,1,4,1,-2.96698
9,468,1,6,0,-0.12803
9,468,1,6,1,1.78397428571429
9,468,2,2,0,2.64592166666667
9,468,2,2,1,-3.47467083333333
9,468,2,4,0,-0.0773274999999999
9,468,2,4,1,-3.48037666666667
9,468,2,6,0,-1.8606062
9,468,2,6,1,-0.2387075
9,468,3,2,0,-5.3367
9,468,3,2,1,-1.5697992
9,468,3,4,0,0.39423
9,468,3,4,1,-2.66089636363636
9,468,3,6,0,-4.30961666666667
9,468,3,6,1,-1.49353631578947
9,468,4,2,0,4.5818
9,468,4,2,1,-0.725727222222222
9,468,4,4,0,-1.57569666666667
9,468,4,4,1,-2.897884375
9,468,4,6,0,1.92658666666667
9,468,4,6,1,2.10445714285714
9,468,5,2,0,-3.89257
9,468,5,2,1,1.6197837037037
9,468,5,4,0,0.137614444444445
9,468,5,4,1,1.39548807692308
9,468,5,6,0,-4.319958
9,468,5,6,1,1.35490982142857
9,472,1,2,0,-2.54868421052632
9,472,1,2,1,4.43056666666667
9,472,1,4,0,0.720013076923077
9,472,1,4,1,-2.75904
9,472,1,6,0,-1.02713655
9,472,1,6,1,2.09547142857143
9,472,2,2,0,3.17265
9,472,2,2,1,-4.03099833333333
9,472,2,4,0,-0.3249
9,472,2,4,1,-3.20208333333333
9,472,2,6,0,-2.437794
9,472,2,6,1,-0.0763537499999999
9,472,3,2,0,-3.7066
9,472,3,2,1,-3.191308
9,472,3,4,0,1.1995905
9,472,3,4,1,-2.42884227272727
9,472,3,6,0,-2.72780333333333
9,472,3,6,1,-1.52280631578947
9,472,4,2,0,4.5698
9,472,4,2,1,-1.68521888888889
9,472,4,4,0,-1.63901191666667
9,472,4,4,1,-3.69548375
9,472,4,6,0,0.494685555555556
9,472,4,6,1,1.757655
9,472,5,2,0,-5.16015
9,472,5,2,1,1.39714666666667
9,472,5,4,0,-0.0704022222222223
9,472,5,4,1,1.01927769230769
9,472,5,6,0,-4.058615
9,472,5,6,1,1.52825357142857
9,476,1,2,0,-3.19861263157895
9,476,1,2,1,8.37883333333333
9,476,1,4,0,1.70227692307692
9,476,1,4,1,-2.279498
9,476,1,6,0,-0.297009
9,476,1,6,1,1.83414714285714
9,476,2,2,0,1.33175
9,476,2,2,1,-4.4023925
9,476,2,4,0,-0.441
9,476,2,4,1,-3.02135583333333
9,476,2,6,0,-1.93591
9,476,2,6,1,-0.0941587499999999
9,476,3,2,0,-5.5369
9,476,3,2,1,-3.42113756
9,476,3,4,0,2.07062166666667
9,476,3,4,1,-2.07814045454545
9,476,3,6,0,-3.02536666666667
9,476,3,6,1,-1.44114263157895
9,476,4,2,0,3.35562
9,476,4,2,1,-1.70903333333333
9,476,4,4,0,-1.40290583333333
9,476,4,4,1,-3.744063125
9,476,4,6,0,-0.425347777777778
9,476,4,6,1,0.912935714285714
9,476,5,2,0,-5.6645
9,476,5,2,1,1.57229333333333
9,476,5,4,0,-0.150926666666667
9,476,5,4,1,0.255567307692308
9,476,5,6,0,-4.21052
9,476,5,6,1,1.02817535714286
9,480,1,2,0,-2.09520421052632
9,480,1,2,1,2.87726666666667
9,480,1,4,0,2.59619076923077
9,480,1,4,1,-1.997982
9,480,1,6,0,0.748676
9,480,1,6,1,0.988501428571429
9,480,2,2,0,-1.15198666666667
9,480,2,2,1,-3.92766166666667
9,480,2,4,0,-0.53965
9,480,2,4,1,-3.0452
9,480,2,6,0,-1.557059
9,480,2,6,1,0.180595
9,480,3,2,0,-2.9663
9,480,3,2,1,-2.1545328
9,480,3,4,0,1.84210833333333
9,480,3,4,1,-2.88921272727273
9,480,3,6,0,-4.31470333333333
9,480,3,6,1,-1.89779263157895
9,480,4,2,0,2.664112
9,480,4,2,1,-2.16144611111111
9,480,4,4,0,-1.98009833333333
9,480,4,4,1,-2.940953125
9,480,4,6,0,0.239511111111111
9,480,4,6,1,0.5260795
9,480,5,2,0,-4.51755
9,480,5,2,1,2.13827074074074
9,480,5,4,0,-0.218833333333333
9,480,5,4,1,0.299542576923077
9,480,5,6,0,-4.661737
9,480,5,6,1,0.6840845
9,484,1,2,0,-1.12947073684211
9,484,1,2,1,-4.42323333333333
9,484,1,4,0,1.98605384615385
9,484,1,4,1,-1.148938
9,484,1,6,0,0.14348
9,484,1,6,1,0.135657142857143
9,484,2,2,0,-2.24336
9,484,2,2,1,-2.73232125
9,484,2,4,0,-0.1979875
9,484,2,4,1,-3.43419375
9,484,2,6,0,-1.357351
9,484,2,6,1,0.57777125
9,484,3,2,0,2.0073
9,484,3,2,1,-2.151816
9,484,3,4,0,-0.143716666666667
9,484,3,4,1,-3.33205681818182
9,484,3,6,0,-2.86913333333333
9,484,3,6,1,-2.07707736842105
9,484,4,2,0,1.10422
9,484,4,2,1,-3.28124722222222
9,484,4,4,0,-2.77561616666667
9,484,4,4,1,-2.2305410625
9,484,4,6,0,0.729866666666667
9,484,4,6,1,0.669135714285714
9,484,5,2,0,-3.4285
9,484,5,2,1,1.96211662962963
9,484,5,4,0,0.516066666666667
9,484,5,4,1,0.749189846153846
9,484,5,6,0,-5.471331
9,484,5,6,1,0.852810714285714
9,488,1,2,0,-1.31422736842105
9,488,1,2,1,-4.29796333333333
9,488,1,4,0,0.779502538461538
9,488,1,4,1,-0.5532766
9,488,1,6,0,-1.973693
9,488,1,6,1,0.5749
9,488,2,2,0,-1.53913333333333
9,488,2,2,1,-2.65333208333333
9,488,2,4,0,0.00593749999999998
9,488,2,4,1,-4.03524583333333
9,488,2,6,0,-1.0971527
9,488,2,6,1,0.70902875
9,488,3,2,0,-1.8014
9,488,3,2,1,-3.0822148
9,488,3,4,0,-2.28051333333333
9,488,3,4,1,-2.37713272727273
9,488,3,6,0,-0.88255
9,488,3,6,1,-2.10803005263158
9,488,4,2,0,-2.0683
9,488,4,2,1,-3.55967166666667
9,488,4,4,0,-2.99658416666667
9,488,4,4,1,-2.070716875
9,488,4,6,0,0.859655555555556
9,488,4,6,1,0.369385428571428
9,488,5,2,0,-3.4087
9,488,5,2,1,1.36344
9,488,5,4,0,0.996681111111111
9,488,5,4,1,-0.00379846153846156
9,488,5,6,0,-6.10032
9,488,5,6,1,0.696136785714286
9,492,1,2,0,-1.42814157894737
9,492,1,2,1,-2.0013
9,492,1,4,0,0.737273846153846
9,492,1,4,1,-0.777482
9,492,1,6,0,-2.368628
9,492,1,6,1,1.9275
9,492,2,2,0,-0.5811
9,492,2,2,1,-4.002985
9,492,2,4,0,-0.23835
9,492,2,4,1,-4.1762625
9,492,2,6,0,-1.638284
9,492,2,6,1,0.5940725
9,492,3,2,0,-8.4467
9,492,3,2,1,-2.9663544
9,492,3,4,0,-2.35473666666667
9,492,3,4,1,-2.20064227272727
9,492,3,6,0,-2.16086666666667
9,492,3,6,1,-2.57457578947368
9,492,4,2,0,-3.2936
9,492,4,2,1,-3.37185222222222
9,492,4,4,0,-2.76826666666667
9,492,4,4,1,-1.9621356875
9,492,4,6,0,1.10929444444444
9,492,4,6,1,-0.565534285714286
9,492,5,2,0,-4.392375
9,492,5,2,1,1.92863925925926
9,492,5,4,0,-0.464655555555555
9,492,5,4,1,-0.924517692307692
9,492,5,6,0,-6.104807
9,492,5,6,1,0.205339642857143
9,496,1,2,0,-1.30957052631579
9,496,1,2,1,-1.52407666666667
9,496,1,4,0,2.02756584615385
9,496,1,4,1,-0.650718
9,496,1,6,0,-0.44211
9,496,1,6,1,2.05289857142857
9,496,2,2,0,-0.92075
9,496,2,2,1,-4.78174166666667
9,496,2,4,0,0.1327375
9,496,2,4,1,-3.86622
9,496,2,6,0,-2.314857
9,496,2,6,1,-0.3297875
9,496,3,2,0,-5.6778
9,496,3,2,1,-2.727654
9,496,3,4,0,-1.2551
9,496,3,4,1,-2.91252881818182
9,496,3,6,0,-4.06148333333333
9,496,3,6,1,-2.51028421052632
9,496,4,2,0,-1.30644
9,496,4,2,1,-3.80706944444444
9,496,4,4,0,-2.72813666666667
9,496,4,4,1,-1.85280975
9,496,4,6,0,0.520641111111111
9,496,4,6,1,-1.16245785714286
9,496,5,2,0,-6.460425
9,496,5,2,1,2.73820703703704
9,496,5,4,0,-1.67615377777778
9,496,5,4,1,-0.465007692307692
9,496,5,6,0,-5.662934
9,496,5,6,1,0.197642857142857
10,4,1,2,0,1.589218
10,4,1,2,1,-6.92019
10,4,1,4,0,0.18917347826087
